,{'max_depth': 5},{'max_depth': 7},{'max_depth': 9}
artificial.848,2.1924100866779554e-05,1.953652894655839e-05,1.953652894655839e-05
artificial.849,0.0,0.0,0.0
artificial.850,1.9910541761268213e-06,1.9910541761268213e-06,1.9910541761268213e-06
artificial.851,0.0,0.0,0.0
artificial.852,1.023883143506608e-05,1.0287220183702586e-05,1.0287220183702586e-05
artificial.853,1.3916866963338402e-06,1.3916866963338402e-06,1.3916866963338402e-06
artificial.854,0.0,0.0,0.0
artificial.855,2.984264978928408e-05,3.275227325197379e-05,3.275227325197379e-05
artificial.856,0.0,0.0,0.0
artificial.857,0.0,0.0,0.0
artificial.858,3.54055773454185e-05,3.8470982794662156e-05,3.8470982794662156e-05
artificial.859,0.0,0.0,0.0
artificial.860,5.612940114324289e-07,5.600498072554599e-07,5.600498072554599e-07
artificial.861,0.0,0.0,0.0
artificial.862,0.0,0.0,0.0
artificial.863,6.890389521063814e-05,6.886823474017433e-05,6.886823474017433e-05
artificial.864,0.0,0.0,0.0
artificial.865,0.0,0.0,0.0
artificial.866,7.752546377394947e-06,7.754275541551243e-06,7.754275541551243e-06
artificial.867,0.0,0.0,0.0
artificial.868,0.00011312320939477826,0.00012272419973989276,0.00012272419973989276
artificial.869,6.097675367560193e-05,6.053411346995248e-05,6.05574954539704e-05
artificial.870,4.159411138777823e-05,3.86965398014678e-05,3.86965398014678e-05
artificial.871,0.0,0.0,0.0
artificial.872,8.243351746027386e-06,1.0609963335503976e-05,1.2759865385875324e-05
artificial.873,0.0001072068611027653,0.00011600662908398534,0.00011600662908398534
artificial.874,4.159396526695786e-06,4.159396526695786e-06,4.159396526695786e-06
artificial.875,0.0,2.863610792546238e-05,2.863610792546238e-05
artificial.876,1.3856143575647012e-05,1.3702131352906564e-05,1.3702131352906564e-05
artificial.877,0.0,3.781434054450909e-06,3.764762052573559e-06
artificial.878,0.0,0.0,0.0
artificial.879,0.0,0.0,0.0
artificial.880,0.0,0.0,0.0
artificial.881,0.0,0.0,0.0
artificial.882,3.984817562248741e-06,3.984817562248741e-06,3.984817562248741e-06
artificial.883,1.0699484021112875e-05,1.0699484021112875e-05,1.0699484021112875e-05
artificial.884,0.0,0.0,0.0
artificial.885,2.659452813609736e-06,3.217624562949608e-06,3.216525833605186e-06
artificial.886,7.888563233454391e-06,7.892032106979132e-06,7.892032106979132e-06
artificial.887,0.0,0.0,0.0
artificial.888,1.2319886609453989e-05,1.2319886609453992e-05,1.2319886609453992e-05
artificial.889,4.2622326303866156e-05,4.2362843879655626e-05,4.2362843879655626e-05
artificial.890,4.241523061296106e-06,4.2384148672192195e-06,4.2384148672192195e-06
artificial.891,1.0638513384023797e-05,1.0638513384023797e-05,1.0638513384023797e-05
artificial.892,3.864904099265866e-05,3.7813840115655495e-05,3.7813840115655495e-05
artificial.893,8.414080075057487e-05,8.782364198139818e-05,8.782364198139818e-05
artificial.894,1.2730128632597456e-05,1.3318395367424684e-05,1.3318395367424684e-05
artificial.895,1.148980286330236e-05,1.3398826179732637e-05,1.3398826179732637e-05
artificial.896,5.076331330656595e-05,5.076331330656595e-05,5.076331330656595e-05
artificial.897,0.0,0.0,0.0
artificial.898,0.0,0.0,0.0
artificial.899,6.640767400037017e-06,6.444509902823617e-06,8.25556572529007e-06
artificial.900,0.0,0.0,0.0
artificial.901,8.729735038000163e-05,9.702989908880046e-05,9.702989908880046e-05
artificial.902,5.582546421221957e-06,5.153599180876334e-06,5.153599180876334e-06
artificial.903,0.0,0.0,0.0
artificial.904,1.3157289874062795e-05,1.3157289874062795e-05,1.3157289874062795e-05
artificial.905,2.0814455181595555e-05,2.0814455181595555e-05,2.0814455181595555e-05
artificial.906,4.678375951508154e-05,4.118319223493139e-05,4.118319223493139e-05
artificial.907,1.9921256855889048e-05,2.0070807634291627e-05,2.0070807634291627e-05
artificial.908,0.0,0.0,0.0
artificial.909,1.1412570008326572e-05,1.1413132471711037e-05,1.1413132471711037e-05
artificial.910,0.0,9.091759827277177e-05,9.091759827277177e-05
artificial.911,0.0,7.214428573162757e-06,7.214428573162757e-06
artificial.912,0.0,0.0,0.0
artificial.913,0.0,0.0,0.0
artificial.914,0.0,0.0,0.0
artificial.915,8.334058828511185e-06,0.0,0.0
artificial.916,8.02001020954071e-06,7.74864779614272e-06,7.74864779614272e-06
artificial.917,0.0,0.0,0.0
artificial.918,3.757584094280004e-06,3.7575559851004477e-06,3.7575559851004477e-06
artificial.919,0.0,0.0,0.0
artificial.920,4.035310958985923e-06,4.035310958985923e-06,4.035310958985923e-06
artificial.921,9.75482243984889e-05,7.270600491838127e-05,7.270600491838127e-05
artificial.922,2.4205025924515104e-05,2.6754657274523025e-05,2.6754657274523025e-05
artificial.923,0.0,0.0,0.0
artificial.924,0.0,0.0,0.0
artificial.925,0.0,0.0,0.0
artificial.926,0.0,0.0,0.0
artificial.927,1.2518760593900502e-05,1.2518760593900502e-05,1.2518760593900502e-05
artificial.928,5.486733369630452e-06,5.449504767788316e-06,5.449504767788316e-06
artificial.929,1.6341040490268263e-06,1.6341040490268263e-06,1.6341040490268263e-06
artificial.930,1.699355197919505e-05,1.6568531365012844e-05,1.6568531365012844e-05
artificial.931,0.0,1.239316215228747e-05,1.239316215228747e-05
artificial.932,1.1448590646182452e-05,1.1474814198690047e-05,1.1474814198690047e-05
artificial.933,0.0,0.0,0.0
artificial.934,1.1567955118497038e-05,1.156526773648826e-05,1.156526773648826e-05
artificial.935,1.0203349268653342e-05,7.005453813398215e-06,6.9530778487141255e-06
artificial.936,4.025147876648752e-06,5.697097996814108e-06,5.697097996814108e-06
artificial.937,2.3227003107495662e-05,2.3244847040733774e-05,2.3265085401721914e-05
artificial.938,3.349285024061999e-05,3.349285024061999e-05,3.349285024061999e-05
artificial.939,9.461027254022879e-05,7.906933160175963e-05,7.906933160175963e-05
artificial.940,3.239498137194202e-05,2.5008042657115523e-05,2.5008042657115523e-05
artificial.941,0.0,0.0,0.0
artificial.942,5.292107735884253e-05,5.711715424918622e-05,5.707000348767622e-05
artificial.943,8.336165965620273e-06,8.336165965620273e-06,8.336165965620273e-06
artificial.944,2.5983078196455846e-05,2.6449445822032737e-05,2.6449445822032737e-05
artificial.945,0.0,0.0,0.0
artificial.946,4.1705640495902065e-06,4.1705640495902065e-06,4.1705640495902065e-06
artificial.947,2.6867631199569427e-06,2.6867631199569427e-06,2.6867631199569427e-06
artificial.948,3.3315064486110355e-06,3.3315064486110346e-06,3.3315064486110346e-06
artificial.949,2.3282314573762453e-06,2.3282314573762453e-06,2.3282314573762453e-06
artificial.950,1.7629107691008258e-05,1.4768425201663089e-05,1.4768425201663089e-05
artificial.951,5.408440615877722e-06,5.406982703355142e-06,5.406982703355144e-06
artificial.952,3.0315957195568173e-05,3.0324473734440788e-05,3.0324473734440788e-05
artificial.953,9.53438623486525e-05,2.6708201255038326e-05,2.6708201255038326e-05
artificial.954,0.0,0.0,0.0
artificial.955,0.0,0.0,0.0
artificial.956,0.0,0.0,0.0
artificial.957,0.0,0.0,0.0
artificial.958,0.0,2.4985833785519565e-06,2.4985833785519565e-06
artificial.959,2.2451345875591482e-05,2.2451345875591482e-05,2.2451345875591482e-05
artificial.960,0.0,0.0,0.0
artificial.961,0.0,0.0,0.0
artificial.962,4.844867079896829e-05,4.418650789617371e-05,4.418650789617371e-05
artificial.963,4.1489062419297624e-05,4.801876108854337e-05,4.801876108854337e-05
artificial.964,1.6831283550005316e-05,1.6604792671363605e-05,1.6604792671363605e-05
artificial.965,1.1899389029677656e-05,2.3784347061253246e-05,2.3784347061253246e-05
artificial.966,0.0,3.444637041903361e-06,3.444637041903361e-06
artificial.967,4.958577897419672e-05,4.965102544933854e-05,4.965102544933854e-05
artificial.968,1.1854839743873098e-05,1.18548397438731e-05,1.18548397438731e-05
artificial.969,2.0015389508645473e-06,2.0015389508645473e-06,2.0015389508645473e-06
artificial.970,1.096183790068976e-05,0.0,0.0
artificial.971,0.0,0.0,0.0
artificial.972,0.0,0.0,0.0
artificial.973,1.668047055992924e-05,1.7900008084245223e-05,1.7900008084245223e-05
artificial.974,4.612767733406047e-05,4.612767733406047e-05,4.612767733406047e-05
artificial.975,2.440604072672483e-05,2.4038326998551005e-05,2.4038326998551005e-05
artificial.976,1.2174310865393776e-05,1.3180584278553358e-05,1.3180584278553358e-05
artificial.977,3.837536018475269e-05,3.836887202202653e-05,3.836887202202653e-05
artificial.978,8.7234161713777e-05,8.778137593198073e-05,8.778137593198073e-05
artificial.979,3.180331503927568e-06,3.180331503927568e-06,3.180331503927568e-06
artificial.980,3.0935794996739746e-05,1.7960448180158907e-05,1.7960448180158907e-05
artificial.981,2.52002071437199e-06,2.52651447738497e-06,2.52651447738497e-06
artificial.982,0.0,0.0,0.0
artificial.983,2.5524500830212004e-06,2.5524500830212004e-06,2.5524500830212004e-06
artificial.984,0.0,0.0,0.0
artificial.985,0.0,0.0,0.0
artificial.986,0.0,0.0,0.0
artificial.987,9.017301385519542e-06,9.017301385519542e-06,9.017301385519542e-06
artificial.988,5.4504120320945744e-05,5.4076415571751024e-05,5.4076415571751024e-05
artificial.989,0.0,0.0,0.0
artificial.990,2.670830776798528e-06,2.670830776798528e-06,2.670830776798528e-06
artificial.991,1.1475607667712594e-05,1.1013348838356894e-05,1.1013348838356894e-05
artificial.992,0.0,0.0,0.0
artificial.993,7.025857485175055e-06,2.9451552122109776e-06,2.9451552122109776e-06
artificial.994,2.744045860085009e-06,2.7526552239814416e-06,2.7553758465907565e-06
artificial.995,0.0,0.0,0.0
artificial.996,3.6375857511588094e-05,3.631335855795445e-05,3.631841381247313e-05
artificial.997,3.2771465612943866e-05,3.27676013484499e-05,3.27676013484499e-05
artificial.998,8.733624323873762e-06,2.0217991960328687e-05,2.0217991960328687e-05
artificial.999,3.1923252297416275e-05,3.1655481178198415e-05,3.1655481178198415e-05
artificial.1000,0.0,9.105489951866579e-06,9.105489951866579e-06
artificial.1001,0.0,1.0585147066583266e-06,1.0585147066583266e-06
artificial.1002,3.354089229507129e-06,1.3395822037468126e-05,3.354089229507129e-06
artificial.1003,1.5747407204654246e-05,1.5747407204654246e-05,1.5747407204654246e-05
artificial.1004,1.2415127150318002e-05,1.2415127150318002e-05,1.2415127150318002e-05
artificial.1005,2.589493419486792e-05,2.589493419486792e-05,2.5734713854457e-05
artificial.1006,0.0,0.0,0.0
artificial.1007,1.593587512340459e-05,1.535256180135124e-05,1.535256180135124e-05
artificial.1008,5.907850761097397e-06,5.898952292192752e-06,5.898952292192752e-06
artificial.1009,9.43993613488066e-06,9.453525472757547e-06,9.45781980394371e-06
artificial.1010,1.5340679653335418e-05,1.5340679653335418e-05,1.5340679653335418e-05
artificial.1011,1.4530938369500392e-05,5.045366087809268e-06,5.045366087809268e-06
artificial.1012,0.0,0.0,0.0
artificial.1013,1.3126484979326248e-05,1.311102955633404e-05,1.3108123839685496e-05
artificial.1014,1.7891582738466474e-06,1.786768934604697e-06,1.786768934604697e-06
artificial.1015,3.9840093239667396e-05,3.9840093239667396e-05,3.9840093239667396e-05
artificial.1016,4.562882315067649e-06,4.557664658760134e-06,4.557664658760134e-06
artificial.1017,1.5045731272899917e-06,1.5045731272899917e-06,1.5045731272899917e-06
artificial.1018,0.0,0.0,0.0
artificial.1019,0.0,0.0,0.0
artificial.1020,8.689076554792696e-07,8.681289955318481e-07,8.681289955318481e-07
artificial.1021,1.3653890317931177e-05,1.4662541487485074e-05,1.4662541487485074e-05
artificial.1022,1.1155529840029151e-05,1.1155529840029153e-05,1.1155529840029153e-05
artificial.1023,1.6552599339348628e-05,1.6552599339348628e-05,1.6552599339348628e-05
artificial.1024,7.741447484985224e-05,7.740955560790834e-05,7.740955560790834e-05
artificial.1025,3.251602919759977e-06,3.0245644672262994e-06,3.0245644672262994e-06
artificial.1026,0.0,0.0,0.0
artificial.1027,5.15223416367513e-06,7.525772706280176e-06,1.0930450645496221e-05
artificial.1028,3.501844686654873e-05,1.1603117606974256e-05,1.1603117606974256e-05
artificial.1029,5.2849796667668685e-05,5.262532358298123e-05,5.262532358298123e-05
artificial.1030,2.0857660857560665e-05,2.0897490178654214e-05,2.0897490178654214e-05
artificial.1031,3.3205840953584355e-05,2.0934736857001695e-05,2.0934736857001695e-05
artificial.1032,5.331927232854133e-05,5.3328300362767266e-05,5.3328300362767266e-05
artificial.1033,6.802892415072077e-05,8.183437938029849e-05,8.183437938029849e-05
artificial.1034,2.426780518725504e-05,3.3599587564864514e-05,3.3599587564864514e-05
artificial.1035,1.309097841704189e-05,2.0625122214645484e-05,2.0625122214645484e-05
artificial.1036,8.421861038840852e-05,7.642106377757802e-05,7.642106377757802e-05
artificial.1037,0.0,0.0,0.0
artificial.1038,8.739907644749771e-05,9.765929455901174e-05,9.765929455901175e-05
artificial.1039,3.145526363323867e-05,3.0979990557498604e-05,3.0979990557498604e-05
artificial.1040,4.01882776058566e-06,4.01882776058566e-06,4.01882776058566e-06
artificial.1041,0.0,4.4098563427644304e-06,4.4098563427644304e-06
artificial.1042,2.605923174667695e-05,2.8977742906719914e-05,2.8977742906719914e-05
artificial.1043,0.0,0.0,0.0
artificial.1044,0.0,0.0,0.0
artificial.1045,2.7859711930222093e-06,2.7859711930222093e-06,2.7859711930222093e-06
artificial.1046,5.694109030973919e-05,5.693806673762132e-05,5.693806673762132e-05
artificial.1047,1.573681205974482e-05,1.573681205974482e-05,1.573681205974482e-05
artificial.1048,1.2492350173711911e-05,1.2490576682900196e-05,1.2490576682900196e-05
artificial.1049,1.5225423072229692e-05,1.5225423072229692e-05,1.5225423072229692e-05
artificial.1050,3.56660100332206e-06,3.56660100332206e-06,3.56660100332206e-06
artificial.1051,2.70671606660961e-06,2.70671606660961e-06,7.4531971218734545e-06
artificial.1052,0.0,0.0,0.0
artificial.1053,8.998580149773458e-06,1.093647758856623e-05,1.093647758856623e-05
artificial.1054,0.0,0.0,0.0
artificial.1055,5.884236055409584e-05,5.884236055409584e-05,5.884236055409584e-05
artificial.1056,2.740492150334993e-06,2.7373293525374574e-06,2.7373293525374574e-06
artificial.1057,0.00011365305452564747,0.00018169930435719674,0.00018170302020615578
artificial.1058,4.322468552340224e-05,4.322468552340224e-05,4.322468552340224e-05
artificial.1059,0.0,0.0,0.0
artificial.1060,9.844977201404616e-06,9.84202710202205e-06,9.84202710202205e-06
artificial.1061,0.0,3.172319649641373e-05,3.172319649641373e-05
artificial.1062,2.5878831107924742e-05,2.5878831107924742e-05,2.5878831107924742e-05
artificial.1063,0.0,0.0,0.0
artificial.1064,0.0,0.0,0.0
artificial.1065,0.0,0.0,0.0
artificial.1066,0.0,0.0,0.0
artificial.1067,9.320809428904845e-06,1.048809182127034e-05,1.0516440615187916e-05
artificial.1068,2.726207971038099e-06,2.5760113285264733e-06,2.5760113285264733e-06
artificial.1069,0.0,0.0,0.0
artificial.1070,0.0,0.0,0.0
artificial.1071,3.963399003949795e-06,3.9604946195740915e-06,3.9604946195740915e-06
artificial.1072,3.014210597431685e-05,3.943057596413321e-05,3.9438019320578406e-05
artificial.1073,0.0,0.0,0.0
artificial.1074,5.6631949248313566e-05,5.7803607499937605e-05,5.7803607499937605e-05
artificial.1075,3.954517019949704e-05,3.963627135460694e-05,3.963627135460694e-05
artificial.1076,3.804697385063828e-05,3.804774299382262e-05,3.804774299382262e-05
artificial.1077,8.177728344134592e-06,1.2715135358042245e-05,1.2715135358042245e-05
artificial.1078,1.0481164694591274e-05,1.0428691372040377e-05,1.0428691372040377e-05
artificial.1079,6.363086930068548e-06,1.0882891765716914e-05,1.0882891765716914e-05
artificial.1080,2.0867160983133547e-05,1.9375859158500993e-05,1.9375859158500993e-05
artificial.1081,0.0,0.0,0.0
artificial.1082,0.0,0.0,0.0
artificial.1083,2.0308921231552606e-05,2.0308921231552606e-05,2.0308921231552606e-05
artificial.1084,0.0,0.0,0.0
artificial.1085,0.0,0.0,0.0
artificial.1086,2.407888498584518e-06,2.2397611804331908e-06,2.2397611804331908e-06
artificial.1087,5.464909471730649e-06,5.450025911731261e-06,5.450025911731261e-06
artificial.1088,5.066380617891574e-05,5.047257078268665e-05,5.047257078268665e-05
artificial.1089,1.029693480403524e-05,1.029693480403524e-05,1.029693480403524e-05
artificial.1090,0.0,2.4984871249417775e-05,2.4984871249417775e-05
artificial.1091,1.0444099818263684e-05,1.647117907593879e-05,1.647117907593879e-05
artificial.1092,7.981918789451593e-05,6.679891179582247e-05,6.662527923967725e-05
artificial.1093,2.7896730445663794e-06,2.7896730445663794e-06,2.7896730445663794e-06
artificial.1094,1.9420916632252842e-05,3.4228466274911644e-05,1.9418549888309996e-05
artificial.1095,0.0,0.0,0.0
artificial.1096,6.229089983885396e-05,6.224226642234014e-05,6.224226642234014e-05
artificial.1097,1.921641538986074e-05,1.921641538986074e-05,1.921641538986074e-05
artificial.1098,4.006056074584841e-06,4.0055662187533124e-06,4.0055662187533124e-06
artificial.1099,1.995474098200606e-06,1.9963510349851198e-06,1.9963510349851198e-06
artificial.1100,0.0,0.0,0.0
artificial.1101,0.0,0.0,0.0
artificial.1102,4.229497157868326e-06,4.229497157868326e-06,4.229497157868326e-06
artificial.1103,4.7974054727675223e-05,4.788504617739406e-05,4.788504617739406e-05
artificial.1104,7.666454312426946e-05,7.4898082530692e-05,7.483015415855264e-05
artificial.1105,0.0,0.0,0.0
artificial.1106,0.0,0.0,0.0
artificial.1107,4.763821162771539e-05,4.7613631657317665e-05,4.7613631657317665e-05
artificial.1108,1.1438099544009284e-05,3.995848190968539e-05,3.995848190968539e-05
artificial.1109,2.3375493767863794e-05,5.016901695731172e-05,4.7564660965495776e-05
artificial.1110,0.0,0.0,0.0
artificial.1111,3.0376097961673623e-05,3.069165858562486e-05,3.069165858562486e-05
artificial.1112,3.361897285492714e-05,1.7898793088632504e-05,1.7898793088632504e-05
artificial.1113,3.427187435582782e-05,3.405711699397703e-05,3.4057116993977036e-05
artificial.1114,3.997584836261182e-06,4.0655513268874e-06,4.0655513268874e-06
artificial.1115,3.1121515992423856e-06,3.1121515992423856e-06,3.1121515992423856e-06
artificial.1116,0.0,0.0,0.0
artificial.1117,0.0,0.0,0.0
artificial.1118,1.6198313195689662e-05,1.2302929624177752e-05,1.2302929624177752e-05
artificial.1119,1.1124021234068734e-05,1.1124021234068734e-05,1.1124021234068734e-05
artificial.1120,2.2003485488257274e-06,2.2003485488257274e-06,2.2003485488257274e-06
artificial.1121,0.0,0.0,0.0
artificial.1122,0.0,0.0,0.0
artificial.1123,1.2493001681602783e-05,6.771530419344251e-06,6.771530419344251e-06
artificial.1124,6.267764883079115e-05,6.509762065163783e-05,6.509762065163783e-05
artificial.1125,0.0,0.0,0.0
artificial.1126,1.6380056314719468e-05,2.929174258288788e-06,2.929174258288788e-06
artificial.1127,2.73979506150444e-05,2.73979506150444e-05,2.73979506150444e-05
artificial.1128,1.5614438531121023e-05,1.14693445861776e-05,1.14693445861776e-05
artificial.1129,0.0,0.0,0.0
artificial.1130,1.4026755032095159e-05,1.1312011338841161e-05,1.1312011338841161e-05
artificial.1131,0.0,0.0,0.0
artificial.1132,2.4911632229611602e-06,2.4911632229611602e-06,2.4911632229611602e-06
artificial.1133,3.725221596373414e-06,3.725221596373414e-06,3.725221596373414e-06
artificial.1134,3.4137818928882045e-06,3.4137818928882045e-06,3.4137818928882045e-06
artificial.1135,2.183413329157551e-05,2.183469750652059e-05,2.183469750652059e-05
artificial.1136,8.288888305609992e-06,8.288888305609992e-06,8.236449785077568e-06
artificial.1137,1.833334682600309e-05,1.833334682600309e-05,1.833334682600309e-05
artificial.1138,4.866205811542982e-06,4.866205811542982e-06,4.866205811542982e-06
artificial.1139,5.778252494262467e-05,5.805818045669482e-05,5.805818045669482e-05
artificial.1140,0.0,0.0,0.0
artificial.1141,0.0,0.0,0.0
artificial.1142,2.1524553895512816e-06,2.1524553895512816e-06,2.1524553895512816e-06
artificial.1143,5.5661118573367794e-05,5.5661118573367794e-05,5.533898146494714e-05
artificial.1144,3.7851830030969027e-05,3.7851830030969027e-05,3.7851830030969027e-05
artificial.1145,9.673910308655827e-06,9.70855528792682e-06,9.70855528792682e-06
artificial.1146,2.5744829105689018e-05,2.5751352080209945e-05,2.5751352080209945e-05
artificial.1147,0.0,0.0,0.0
artificial.1148,3.267043327701105e-06,3.2852701264543772e-06,3.2852701264543772e-06
artificial.1149,0.0,0.0,0.0
artificial.1150,0.0,0.0,0.0
artificial.1151,4.3380181803046814e-05,3.956742330203555e-05,3.956742330203555e-05
artificial.1152,3.597689262220489e-05,3.534513866480608e-05,3.534513866480608e-05
artificial.1153,3.2427431041811274e-06,3.2427431041811274e-06,3.2427431041811274e-06
artificial.1154,0.0,0.0,0.0
artificial.1155,2.3088940274247375e-05,2.2899978958340663e-05,2.2899978958340663e-05
artificial.1156,3.5440831972553404e-05,3.5440831972553404e-05,3.5440831972553404e-05
artificial.1157,0.0,0.0,0.0
artificial.1158,6.885391280526461e-06,6.341208482224746e-06,6.341208482224747e-06
artificial.1159,2.7125060768358423e-05,2.710959499536595e-05,2.710959499536595e-05
artificial.1160,7.302179433061043e-06,7.302179433061043e-06,7.302179433061043e-06
artificial.1161,1.259925024829158e-05,1.262839258446037e-05,1.262839258446037e-05
artificial.1162,1.4166366178438276e-05,1.4166366178438277e-05,3.0525010674513767e-05
artificial.1163,0.0,0.0,0.0
artificial.1164,0.0,2.3611869421987222e-05,2.3611869421987222e-05
artificial.1165,0.0,0.0,0.0
artificial.1166,7.683418452679724e-06,7.684040265091421e-06,7.684040265091421e-06
artificial.1167,8.432259402080596e-06,8.42764013561805e-06,8.42764013561805e-06
artificial.1168,5.0410588792352114e-05,0.00010114395942012709,0.00010114395942012709
artificial.1169,5.184649966518493e-05,5.775176915818043e-05,5.775176915818043e-05
artificial.1170,1.0740164145637277e-05,1.0740164145637277e-05,1.0740164145637277e-05
artificial.1171,0.0,0.0,0.0
artificial.1172,3.180813008413152e-05,1.0465216219095702e-05,1.0465216219095702e-05
artificial.1173,2.4505618675848196e-06,2.4505618675848196e-06,2.4505618675848196e-06
artificial.1174,5.967196567748272e-06,5.876720564060031e-06,5.876720564060031e-06
artificial.1175,0.0,0.0,0.0
artificial.1176,5.862072087738991e-05,5.862072087738991e-05,5.862072087738991e-05
artificial.1177,1.0321096391800515e-05,1.0357077463756696e-05,1.0357077463756696e-05
artificial.1178,7.636743849227317e-06,1.6340975675880782e-05,1.6340975675880782e-05
artificial.1179,0.0,2.184034829472754e-06,2.184034829472754e-06
artificial.1180,1.4193935897085717e-06,1.413060478490039e-06,1.413060478490039e-06
artificial.1181,0.0,0.0,0.0
artificial.1182,8.299233722620477e-05,8.299233722620479e-05,8.299233722620479e-05
artificial.1183,0.0,0.0,0.0
artificial.1184,0.0,1.0290095350908856e-05,1.0290095350908856e-05
artificial.1185,1.4266862423947219e-05,1.4266862423947219e-05,1.4266862423947219e-05
artificial.1186,7.7211593480867e-06,1.476626786081537e-05,1.476626786081537e-05
artificial.1187,5.102557432168274e-05,5.111523098717692e-05,5.111523098717692e-05
artificial.1188,3.64793081622385e-05,3.4839301922563187e-05,3.4839301922563187e-05
artificial.1189,1.7067671984539937e-05,1.4061757604640014e-05,1.4061757604640014e-05
artificial.1190,6.58656490792732e-06,6.587821505891589e-06,6.587821505891589e-06
artificial.1191,3.746340404398863e-05,3.4520282676404977e-05,3.452028267640497e-05
artificial.1192,0.0,0.0,0.0
artificial.1193,4.6306283703711355e-06,4.63253537911626e-06,4.63253537911626e-06
artificial.1194,0.0,0.0,0.0
artificial.1195,0.0,0.0,0.0
artificial.1196,1.7048370170588043e-05,2.7910430755189963e-05,2.7910430755189963e-05
artificial.1197,9.365590076604495e-07,9.385543102975337e-07,9.385543102975337e-07
artificial.1198,1.040857347522357e-05,1.040857347522357e-05,1.040857347522357e-05
artificial.1199,0.0,0.0,0.0
artificial.1200,9.027715128773241e-06,9.094774166456288e-06,9.094774166456288e-06
artificial.1201,6.616698983088708e-06,6.616681872958781e-06,6.616681872958781e-06
artificial.1202,2.386112006415871e-05,2.707731720102321e-05,2.707731720102321e-05
artificial.1203,1.16752483455121e-05,1.1677412112625431e-05,1.1677412112625431e-05
artificial.1204,0.0,0.0,0.0
artificial.1205,3.4630333574126528e-06,3.4630333574126528e-06,3.4630333574126528e-06
artificial.1206,2.14810071947205e-05,2.1450756990965062e-05,2.1450756990965062e-05
artificial.1207,0.0,3.2334603976616486e-06,0.0
artificial.1208,1.080056697030644e-05,1.080056697030644e-05,1.080056697030644e-05
artificial.1209,0.0,0.0,0.0
artificial.1210,0.0,0.0,0.0
artificial.1211,7.01575935052061e-05,7.462400316888316e-05,7.462400316888316e-05
artificial.1212,7.459505103841121e-05,7.02721159638284e-05,7.02721159638284e-05
artificial.1213,0.00017524837391263536,0.0001478857618541637,0.00014704206685698496
artificial.1214,3.643742085070622e-06,3.643742085070622e-06,3.643742085070622e-06
artificial.1215,7.3468278557980775e-06,1.0931931853155431e-05,1.0931931853155431e-05
artificial.1216,0.0,0.0,0.0
artificial.1217,2.8633510119463853e-05,0.0,0.0
artificial.1218,2.8199517539303922e-05,2.4126713757043065e-05,2.4126713757043065e-05
artificial.1219,2.2416332260876954e-05,1.9747385433946037e-05,1.9747385433946037e-05
artificial.1220,0.0,0.0,0.0
artificial.1221,0.0,0.0,0.0
artificial.1222,2.2162434041260675e-05,2.2172558653202878e-05,2.217575810539143e-05
artificial.1223,1.45004544223986e-05,1.45004544223986e-05,1.45004544223986e-05
artificial.1224,5.3663569219470784e-05,5.541148483911287e-05,5.541148483911287e-05
artificial.1225,2.128968227140776e-06,1.9819625090824952e-05,1.9819625090824952e-05
artificial.1226,3.310382624611612e-06,3.222235652646861e-06,3.222235652646861e-06
artificial.1227,2.0248240218911894e-05,2.0089023808901848e-05,2.0089023808901848e-05
artificial.1228,0.0,0.0,0.0
artificial.1229,2.2597758148239274e-05,1.2960554974467999e-05,1.2960554974467999e-05
artificial.1230,0.0,0.0,0.0
artificial.1231,1.2955710205635862e-05,1.2953346726947597e-05,1.2953346726947597e-05
artificial.1232,4.4663005136550144e-05,1.872366296949522e-05,1.872366296949522e-05
artificial.1233,0.0,0.0,0.0
artificial.1234,0.0,0.0,0.0
artificial.1235,0.0,0.0,0.0
artificial.1236,0.0,0.0,0.0
artificial.1237,0.0,2.1606888185364723e-06,2.1606888185364723e-06
artificial.1238,0.0,0.0,0.0
artificial.1239,4.5899933203429044e-05,4.589993320342906e-05,4.589993320342906e-05
artificial.1240,0.0,0.0,0.0
artificial.1241,5.433777180057093e-06,1.034873037706966e-05,1.034873037706966e-05
artificial.1242,0.0,0.0,0.0
artificial.1243,7.129898406809148e-05,8.413963119762962e-05,8.413963119762962e-05
artificial.1244,6.101989641821872e-05,5.958820560103409e-05,5.958820560103409e-05
artificial.1245,1.147453511070234e-05,2.232160872972789e-05,2.232160872972789e-05
artificial.1246,7.088164921402389e-05,7.079304061563645e-05,7.077718582988496e-05
artificial.1247,0.0,0.0,0.0
artificial.1248,8.153891577079939e-06,1.4587478218212117e-05,1.4587478218212117e-05
artificial.1249,0.0,0.0,0.0
artificial.1250,0.00015735318999551595,0.00015366650894323792,0.0001536278218826759
artificial.1251,6.260548914336224e-05,6.248481494814527e-05,6.248481494814527e-05
artificial.1252,0.0,0.0,0.0
artificial.1253,3.055406708718687e-06,5.997676529927102e-06,5.997676529927102e-06
artificial.1254,3.6553241328815486e-05,3.6553241328815486e-05,3.6553241328815486e-05
artificial.1255,1.2114965811102345e-06,1.2114965811102345e-06,1.2114965811102345e-06
artificial.1256,1.157220089941827e-05,1.157220089941827e-05,1.157220089941827e-05
artificial.1257,1.1445678870346241e-05,0.0,0.0
artificial.1258,3.308689655108263e-05,3.311392295751986e-05,3.311392295751986e-05
